tile_id,region_id,z,x,y,bbox_wgs84,image_path,image_source
karelia_forest_small_17_76707_36738,karelia_forest_small,17,76707,36738,"30.68206787,61.76922551,30.68481445,61.77052469",images/tiles/karelia_forest_small_17_76707_36738.png,Google Satellite
karelia_forest_small_17_76708_36738,karelia_forest_small,17,76708,36738,"30.68481445,61.76922551,30.68756104,61.77052469",images/tiles/karelia_forest_small_17_76708_36738.png,Google Satellite
karelia_forest_small_17_76709_36738,karelia_forest_small,17,76709,36738,"30.68756104,61.76922551,30.69030762,61.77052469",images/tiles/karelia_forest_small_17_76709_36738.png,Google Satellite
karelia_forest_small_17_76710_36738,karelia_forest_small,17,76710,36738,"30.69030762,61.76922551,30.69305420,61.77052469",images/tiles/karelia_forest_small_17_76710_36738.png,Google Satellite
karelia_forest_small_17_76711_36738,karelia_forest_small,17,76711,36738,"30.69305420,61.76922551,30.69580078,61.77052469",images/tiles/karelia_forest_small_17_76711_36738.png,Google Satellite
karelia_forest_small_17_76712_36738,karelia_forest_small,17,76712,36738,"30.69580078,61.76922551,30.69854736,61.77052469",images/tiles/karelia_forest_small_17_76712_36738.png,Google Satellite
karelia_forest_small_17_76713_36738,karelia_forest_small,17,76713,36738,"30.69854736,61.76922551,30.70129395,61.77052469",images/tiles/karelia_forest_small_17_76713_36738.png,Google Satellite
karelia_forest_small_17_76714_36738,karelia_forest_small,17,76714,36738,"30.70129395,61.76922551,30.70404053,61.77052469",images/tiles/karelia_forest_small_17_76714_36738.png,Google Satellite
karelia_forest_small_17_76715_36738,karelia_forest_small,17,76715,36738,"30.70404053,61.76922551,30.70678711,61.77052469",images/tiles/karelia_forest_small_17_76715_36738.png,Google Satellite
karelia_forest_small_17_76716_36738,karelia_forest_small,17,76716,36738,"30.70678711,61.76922551,30.70953369,61.77052469",images/tiles/karelia_forest_small_17_76716_36738.png,Google Satellite
karelia_forest_small_17_76717_36738,karelia_forest_small,17,76717,36738,"30.70953369,61.76922551,30.71228027,61.77052469",images/tiles/karelia_forest_small_17_76717_36738.png,Google Satellite
karelia_forest_small_17_76718_36738,karelia_forest_small,17,76718,36738,"30.71228027,61.76922551,30.71502686,61.77052469",images/tiles/karelia_forest_small_17_76718_36738.png,Google Satellite
karelia_forest_small_17_76719_36738,karelia_forest_small,17,76719,36738,"30.71502686,61.76922551,30.71777344,61.77052469",images/tiles/karelia_forest_small_17_76719_36738.png,Google Satellite
karelia_forest_small_17_76720_36738,karelia_forest_small,17,76720,36738,"30.71777344,61.76922551,30.72052002,61.77052469",images/tiles/karelia_forest_small_17_76720_36738.png,Google Satellite
karelia_forest_small_17_76721_36738,karelia_forest_small,17,76721,36738,"30.72052002,61.76922551,30.72326660,61.77052469",images/tiles/karelia_forest_small_17_76721_36738.png,Google Satellite
karelia_forest_small_17_76722_36738,karelia_forest_small,17,76722,36738,"30.72326660,61.76922551,30.72601318,61.77052469",images/tiles/karelia_forest_small_17_76722_36738.png,Google Satellite
karelia_forest_small_17_76723_36738,karelia_forest_small,17,76723,36738,"30.72601318,61.76922551,30.72875977,61.77052469",images/tiles/karelia_forest_small_17_76723_36738.png,Google Satellite
karelia_forest_small_17_76724_36738,karelia_forest_small,17,76724,36738,"30.72875977,61.76922551,30.73150635,61.77052469",images/tiles/karelia_forest_small_17_76724_36738.png,Google Satellite
karelia_forest_small_17_76725_36738,karelia_forest_small,17,76725,36738,"30.73150635,61.76922551,30.73425293,61.77052469",images/tiles/karelia_forest_small_17_76725_36738.png,Google Satellite
karelia_forest_small_17_76726_36738,karelia_forest_small,17,76726,36738,"30.73425293,61.76922551,30.73699951,61.77052469",images/tiles/karelia_forest_small_17_76726_36738.png,Google Satellite
karelia_forest_small_17_76727_36738,karelia_forest_small,17,76727,36738,"30.73699951,61.76922551,30.73974609,61.77052469",images/tiles/karelia_forest_small_17_76727_36738.png,Google Satellite
karelia_forest_small_17_76728_36738,karelia_forest_small,17,76728,36738,"30.73974609,61.76922551,30.74249268,61.77052469",images/tiles/karelia_forest_small_17_76728_36738.png,Google Satellite
karelia_forest_small_17_76729_36738,karelia_forest_small,17,76729,36738,"30.74249268,61.76922551,30.74523926,61.77052469",images/tiles/karelia_forest_small_17_76729_36738.png,Google Satellite
karelia_forest_small_17_76730_36738,karelia_forest_small,17,76730,36738,"30.74523926,61.76922551,30.74798584,61.77052469",images/tiles/karelia_forest_small_17_76730_36738.png,Google Satellite
karelia_forest_small_17_76731_36738,karelia_forest_small,17,76731,36738,"30.74798584,61.76922551,30.75073242,61.77052469",images/tiles/karelia_forest_small_17_76731_36738.png,Google Satellite
karelia_forest_small_17_76702_36739,karelia_forest_small,17,76702,36739,"30.66833496,61.76792629,30.67108154,61.76922551",images/tiles/karelia_forest_small_17_76702_36739.png,Google Satellite
karelia_forest_small_17_76703_36739,karelia_forest_small,17,76703,36739,"30.67108154,61.76792629,30.67382812,61.76922551",images/tiles/karelia_forest_small_17_76703_36739.png,Google Satellite
karelia_forest_small_17_76704_36739,karelia_forest_small,17,76704,36739,"30.67382812,61.76792629,30.67657471,61.76922551",images/tiles/karelia_forest_small_17_76704_36739.png,Google Satellite
karelia_forest_small_17_76705_36739,karelia_forest_small,17,76705,36739,"30.67657471,61.76792629,30.67932129,61.76922551",images/tiles/karelia_forest_small_17_76705_36739.png,Google Satellite
karelia_forest_small_17_76706_36739,karelia_forest_small,17,76706,36739,"30.67932129,61.76792629,30.68206787,61.76922551",images/tiles/karelia_forest_small_17_76706_36739.png,Google Satellite
karelia_forest_small_17_76707_36739,karelia_forest_small,17,76707,36739,"30.68206787,61.76792629,30.68481445,61.76922551",images/tiles/karelia_forest_small_17_76707_36739.png,Google Satellite
karelia_forest_small_17_76708_36739,karelia_forest_small,17,76708,36739,"30.68481445,61.76792629,30.68756104,61.76922551",images/tiles/karelia_forest_small_17_76708_36739.png,Google Satellite
karelia_forest_small_17_76709_36739,karelia_forest_small,17,76709,36739,"30.68756104,61.76792629,30.69030762,61.76922551",images/tiles/karelia_forest_small_17_76709_36739.png,Google Satellite
karelia_forest_small_17_76710_36739,karelia_forest_small,17,76710,36739,"30.69030762,61.76792629,30.69305420,61.76922551",images/tiles/karelia_forest_small_17_76710_36739.png,Google Satellite
karelia_forest_small_17_76711_36739,karelia_forest_small,17,76711,36739,"30.69305420,61.76792629,30.69580078,61.76922551",images/tiles/karelia_forest_small_17_76711_36739.png,Google Satellite
karelia_forest_small_17_76712_36739,karelia_forest_small,17,76712,36739,"30.69580078,61.76792629,30.69854736,61.76922551",images/tiles/karelia_forest_small_17_76712_36739.png,Google Satellite
karelia_forest_small_17_76713_36739,karelia_forest_small,17,76713,36739,"30.69854736,61.76792629,30.70129395,61.76922551",images/tiles/karelia_forest_small_17_76713_36739.png,Google Satellite
karelia_forest_small_17_76714_36739,karelia_forest_small,17,76714,36739,"30.70129395,61.76792629,30.70404053,61.76922551",images/tiles/karelia_forest_small_17_76714_36739.png,Google Satellite
karelia_forest_small_17_76715_36739,karelia_forest_small,17,76715,36739,"30.70404053,61.76792629,30.70678711,61.76922551",images/tiles/karelia_forest_small_17_76715_36739.png,Google Satellite
karelia_forest_small_17_76716_36739,karelia_forest_small,17,76716,36739,"30.70678711,61.76792629,30.70953369,61.76922551",images/tiles/karelia_forest_small_17_76716_36739.png,Google Satellite
karelia_forest_small_17_76717_36739,karelia_forest_small,17,76717,36739,"30.70953369,61.76792629,30.71228027,61.76922551",images/tiles/karelia_forest_small_17_76717_36739.png,Google Satellite
karelia_forest_small_17_76718_36739,karelia_forest_small,17,76718,36739,"30.71228027,61.76792629,30.71502686,61.76922551",images/tiles/karelia_forest_small_17_76718_36739.png,Google Satellite
karelia_forest_small_17_76719_36739,karelia_forest_small,17,76719,36739,"30.71502686,61.76792629,30.71777344,61.76922551",images/tiles/karelia_forest_small_17_76719_36739.png,Google Satellite
karelia_forest_small_17_76720_36739,karelia_forest_small,17,76720,36739,"30.71777344,61.76792629,30.72052002,61.76922551",images/tiles/karelia_forest_small_17_76720_36739.png,Google Satellite
karelia_forest_small_17_76721_36739,karelia_forest_small,17,76721,36739,"30.72052002,61.76792629,30.72326660,61.76922551",images/tiles/karelia_forest_small_17_76721_36739.png,Google Satellite
karelia_forest_small_17_76722_36739,karelia_forest_small,17,76722,36739,"30.72326660,61.76792629,30.72601318,61.76922551",images/tiles/karelia_forest_small_17_76722_36739.png,Google Satellite
karelia_forest_small_17_76723_36739,karelia_forest_small,17,76723,36739,"30.72601318,61.76792629,30.72875977,61.76922551",images/tiles/karelia_forest_small_17_76723_36739.png,Google Satellite
karelia_forest_small_17_76724_36739,karelia_forest_small,17,76724,36739,"30.72875977,61.76792629,30.73150635,61.76922551",images/tiles/karelia_forest_small_17_76724_36739.png,Google Satellite
karelia_forest_small_17_76725_36739,karelia_forest_small,17,76725,36739,"30.73150635,61.76792629,30.73425293,61.76922551",images/tiles/karelia_forest_small_17_76725_36739.png,Google Satellite
karelia_forest_small_17_76726_36739,karelia_forest_small,17,76726,36739,"30.73425293,61.76792629,30.73699951,61.76922551",images/tiles/karelia_forest_small_17_76726_36739.png,Google Satellite
karelia_forest_small_17_76727_36739,karelia_forest_small,17,76727,36739,"30.73699951,61.76792629,30.73974609,61.76922551",images/tiles/karelia_forest_small_17_76727_36739.png,Google Satellite
karelia_forest_small_17_76728_36739,karelia_forest_small,17,76728,36739,"30.73974609,61.76792629,30.74249268,61.76922551",images/tiles/karelia_forest_small_17_76728_36739.png,Google Satellite
karelia_forest_small_17_76729_36739,karelia_forest_small,17,76729,36739,"30.74249268,61.76792629,30.74523926,61.76922551",images/tiles/karelia_forest_small_17_76729_36739.png,Google Satellite
karelia_forest_small_17_76730_36739,karelia_forest_small,17,76730,36739,"30.74523926,61.76792629,30.74798584,61.76922551",images/tiles/karelia_forest_small_17_76730_36739.png,Google Satellite
karelia_forest_small_17_76731_36739,karelia_forest_small,17,76731,36739,"30.74798584,61.76792629,30.75073242,61.76922551",images/tiles/karelia_forest_small_17_76731_36739.png,Google Satellite
karelia_forest_small_17_76702_36740,karelia_forest_small,17,76702,36740,"30.66833496,61.76662700,30.67108154,61.76792629",images/tiles/karelia_forest_small_17_76702_36740.png,Google Satellite
karelia_forest_small_17_76703_36740,karelia_forest_small,17,76703,36740,"30.67108154,61.76662700,30.67382812,61.76792629",images/tiles/karelia_forest_small_17_76703_36740.png,Google Satellite
karelia_forest_small_17_76704_36740,karelia_forest_small,17,76704,36740,"30.67382812,61.76662700,30.67657471,61.76792629",images/tiles/karelia_forest_small_17_76704_36740.png,Google Satellite
karelia_forest_small_17_76705_36740,karelia_forest_small,17,76705,36740,"30.67657471,61.76662700,30.67932129,61.76792629",images/tiles/karelia_forest_small_17_76705_36740.png,Google Satellite
karelia_forest_small_17_76706_36740,karelia_forest_small,17,76706,36740,"30.67932129,61.76662700,30.68206787,61.76792629",images/tiles/karelia_forest_small_17_76706_36740.png,Google Satellite
karelia_forest_small_17_76707_36740,karelia_forest_small,17,76707,36740,"30.68206787,61.76662700,30.68481445,61.76792629",images/tiles/karelia_forest_small_17_76707_36740.png,Google Satellite
karelia_forest_small_17_76708_36740,karelia_forest_small,17,76708,36740,"30.68481445,61.76662700,30.68756104,61.76792629",images/tiles/karelia_forest_small_17_76708_36740.png,Google Satellite
karelia_forest_small_17_76709_36740,karelia_forest_small,17,76709,36740,"30.68756104,61.76662700,30.69030762,61.76792629",images/tiles/karelia_forest_small_17_76709_36740.png,Google Satellite
karelia_forest_small_17_76710_36740,karelia_forest_small,17,76710,36740,"30.69030762,61.76662700,30.69305420,61.76792629",images/tiles/karelia_forest_small_17_76710_36740.png,Google Satellite
karelia_forest_small_17_76711_36740,karelia_forest_small,17,76711,36740,"30.69305420,61.76662700,30.69580078,61.76792629",images/tiles/karelia_forest_small_17_76711_36740.png,Google Satellite
karelia_forest_small_17_76712_36740,karelia_forest_small,17,76712,36740,"30.69580078,61.76662700,30.69854736,61.76792629",images/tiles/karelia_forest_small_17_76712_36740.png,Google Satellite
karelia_forest_small_17_76713_36740,karelia_forest_small,17,76713,36740,"30.69854736,61.76662700,30.70129395,61.76792629",images/tiles/karelia_forest_small_17_76713_36740.png,Google Satellite
karelia_forest_small_17_76714_36740,karelia_forest_small,17,76714,36740,"30.70129395,61.76662700,30.70404053,61.76792629",images/tiles/karelia_forest_small_17_76714_36740.png,Google Satellite
karelia_forest_small_17_76715_36740,karelia_forest_small,17,76715,36740,"30.70404053,61.76662700,30.70678711,61.76792629",images/tiles/karelia_forest_small_17_76715_36740.png,Google Satellite
karelia_forest_small_17_76716_36740,karelia_forest_small,17,76716,36740,"30.70678711,61.76662700,30.70953369,61.76792629",images/tiles/karelia_forest_small_17_76716_36740.png,Google Satellite
karelia_forest_small_17_76717_36740,karelia_forest_small,17,76717,36740,"30.70953369,61.76662700,30.71228027,61.76792629",images/tiles/karelia_forest_small_17_76717_36740.png,Google Satellite
karelia_forest_small_17_76718_36740,karelia_forest_small,17,76718,36740,"30.71228027,61.76662700,30.71502686,61.76792629",images/tiles/karelia_forest_small_17_76718_36740.png,Google Satellite
karelia_forest_small_17_76719_36740,karelia_forest_small,17,76719,36740,"30.71502686,61.76662700,30.71777344,61.76792629",images/tiles/karelia_forest_small_17_76719_36740.png,Google Satellite
karelia_forest_small_17_76720_36740,karelia_forest_small,17,76720,36740,"30.71777344,61.76662700,30.72052002,61.76792629",images/tiles/karelia_forest_small_17_76720_36740.png,Google Satellite
karelia_forest_small_17_76721_36740,karelia_forest_small,17,76721,36740,"30.72052002,61.76662700,30.72326660,61.76792629",images/tiles/karelia_forest_small_17_76721_36740.png,Google Satellite
karelia_forest_small_17_76722_36740,karelia_forest_small,17,76722,36740,"30.72326660,61.76662700,30.72601318,61.76792629",images/tiles/karelia_forest_small_17_76722_36740.png,Google Satellite
karelia_forest_small_17_76723_36740,karelia_forest_small,17,76723,36740,"30.72601318,61.76662700,30.72875977,61.76792629",images/tiles/karelia_forest_small_17_76723_36740.png,Google Satellite
karelia_forest_small_17_76724_36740,karelia_forest_small,17,76724,36740,"30.72875977,61.76662700,30.73150635,61.76792629",images/tiles/karelia_forest_small_17_76724_36740.png,Google Satellite
karelia_forest_small_17_76725_36740,karelia_forest_small,17,76725,36740,"30.73150635,61.76662700,30.73425293,61.76792629",images/tiles/karelia_forest_small_17_76725_36740.png,Google Satellite
karelia_forest_small_17_76726_36740,karelia_forest_small,17,76726,36740,"30.73425293,61.76662700,30.73699951,61.76792629",images/tiles/karelia_forest_small_17_76726_36740.png,Google Satellite
karelia_forest_small_17_76727_36740,karelia_forest_small,17,76727,36740,"30.73699951,61.76662700,30.73974609,61.76792629",images/tiles/karelia_forest_small_17_76727_36740.png,Google Satellite
karelia_forest_small_17_76728_36740,karelia_forest_small,17,76728,36740,"30.73974609,61.76662700,30.74249268,61.76792629",images/tiles/karelia_forest_small_17_76728_36740.png,Google Satellite
karelia_forest_small_17_76729_36740,karelia_forest_small,17,76729,36740,"30.74249268,61.76662700,30.74523926,61.76792629",images/tiles/karelia_forest_small_17_76729_36740.png,Google Satellite
karelia_forest_small_17_76730_36740,karelia_forest_small,17,76730,36740,"30.74523926,61.76662700,30.74798584,61.76792629",images/tiles/karelia_forest_small_17_76730_36740.png,Google Satellite
karelia_forest_small_17_76731_36740,karelia_forest_small,17,76731,36740,"30.74798584,61.76662700,30.75073242,61.76792629",images/tiles/karelia_forest_small_17_76731_36740.png,Google Satellite
karelia_forest_small_17_76702_36741,karelia_forest_small,17,76702,36741,"30.66833496,61.76532767,30.67108154,61.76662700",images/tiles/karelia_forest_small_17_76702_36741.png,Google Satellite
karelia_forest_small_17_76703_36741,karelia_forest_small,17,76703,36741,"30.67108154,61.76532767,30.67382812,61.76662700",images/tiles/karelia_forest_small_17_76703_36741.png,Google Satellite
karelia_forest_small_17_76704_36741,karelia_forest_small,17,76704,36741,"30.67382812,61.76532767,30.67657471,61.76662700",images/tiles/karelia_forest_small_17_76704_36741.png,Google Satellite
karelia_forest_small_17_76705_36741,karelia_forest_small,17,76705,36741,"30.67657471,61.76532767,30.67932129,61.76662700",images/tiles/karelia_forest_small_17_76705_36741.png,Google Satellite
karelia_forest_small_17_76706_36741,karelia_forest_small,17,76706,36741,"30.67932129,61.76532767,30.68206787,61.76662700",images/tiles/karelia_forest_small_17_76706_36741.png,Google Satellite
karelia_forest_small_17_76707_36741,karelia_forest_small,17,76707,36741,"30.68206787,61.76532767,30.68481445,61.76662700",images/tiles/karelia_forest_small_17_76707_36741.png,Google Satellite
karelia_forest_small_17_76708_36741,karelia_forest_small,17,76708,36741,"30.68481445,61.76532767,30.68756104,61.76662700",images/tiles/karelia_forest_small_17_76708_36741.png,Google Satellite
karelia_forest_small_17_76709_36741,karelia_forest_small,17,76709,36741,"30.68756104,61.76532767,30.69030762,61.76662700",images/tiles/karelia_forest_small_17_76709_36741.png,Google Satellite
karelia_forest_small_17_76710_36741,karelia_forest_small,17,76710,36741,"30.69030762,61.76532767,30.69305420,61.76662700",images/tiles/karelia_forest_small_17_76710_36741.png,Google Satellite
karelia_forest_small_17_76711_36741,karelia_forest_small,17,76711,36741,"30.69305420,61.76532767,30.69580078,61.76662700",images/tiles/karelia_forest_small_17_76711_36741.png,Google Satellite
karelia_forest_small_17_76712_36741,karelia_forest_small,17,76712,36741,"30.69580078,61.76532767,30.69854736,61.76662700",images/tiles/karelia_forest_small_17_76712_36741.png,Google Satellite
karelia_forest_small_17_76713_36741,karelia_forest_small,17,76713,36741,"30.69854736,61.76532767,30.70129395,61.76662700",images/tiles/karelia_forest_small_17_76713_36741.png,Google Satellite
karelia_forest_small_17_76714_36741,karelia_forest_small,17,76714,36741,"30.70129395,61.76532767,30.70404053,61.76662700",images/tiles/karelia_forest_small_17_76714_36741.png,Google Satellite
karelia_forest_small_17_76715_36741,karelia_forest_small,17,76715,36741,"30.70404053,61.76532767,30.70678711,61.76662700",images/tiles/karelia_forest_small_17_76715_36741.png,Google Satellite
karelia_forest_small_17_76716_36741,karelia_forest_small,17,76716,36741,"30.70678711,61.76532767,30.70953369,61.76662700",images/tiles/karelia_forest_small_17_76716_36741.png,Google Satellite
karelia_forest_small_17_76717_36741,karelia_forest_small,17,76717,36741,"30.70953369,61.76532767,30.71228027,61.76662700",images/tiles/karelia_forest_small_17_76717_36741.png,Google Satellite
karelia_forest_small_17_76718_36741,karelia_forest_small,17,76718,36741,"30.71228027,61.76532767,30.71502686,61.76662700",images/tiles/karelia_forest_small_17_76718_36741.png,Google Satellite
karelia_forest_small_17_76719_36741,karelia_forest_small,17,76719,36741,"30.71502686,61.76532767,30.71777344,61.76662700",images/tiles/karelia_forest_small_17_76719_36741.png,Google Satellite
karelia_forest_small_17_76720_36741,karelia_forest_small,17,76720,36741,"30.71777344,61.76532767,30.72052002,61.76662700",images/tiles/karelia_forest_small_17_76720_36741.png,Google Satellite
karelia_forest_small_17_76721_36741,karelia_forest_small,17,76721,36741,"30.72052002,61.76532767,30.72326660,61.76662700",images/tiles/karelia_forest_small_17_76721_36741.png,Google Satellite
karelia_forest_small_17_76722_36741,karelia_forest_small,17,76722,36741,"30.72326660,61.76532767,30.72601318,61.76662700",images/tiles/karelia_forest_small_17_76722_36741.png,Google Satellite
karelia_forest_small_17_76723_36741,karelia_forest_small,17,76723,36741,"30.72601318,61.76532767,30.72875977,61.76662700",images/tiles/karelia_forest_small_17_76723_36741.png,Google Satellite
karelia_forest_small_17_76724_36741,karelia_forest_small,17,76724,36741,"30.72875977,61.76532767,30.73150635,61.76662700",images/tiles/karelia_forest_small_17_76724_36741.png,Google Satellite
karelia_forest_small_17_76725_36741,karelia_forest_small,17,76725,36741,"30.73150635,61.76532767,30.73425293,61.76662700",images/tiles/karelia_forest_small_17_76725_36741.png,Google Satellite
karelia_forest_small_17_76726_36741,karelia_forest_small,17,76726,36741,"30.73425293,61.76532767,30.73699951,61.76662700",images/tiles/karelia_forest_small_17_76726_36741.png,Google Satellite
karelia_forest_small_17_76727_36741,karelia_forest_small,17,76727,36741,"30.73699951,61.76532767,30.73974609,61.76662700",images/tiles/karelia_forest_small_17_76727_36741.png,Google Satellite
karelia_forest_small_17_76728_36741,karelia_forest_small,17,76728,36741,"30.73974609,61.76532767,30.74249268,61.76662700",images/tiles/karelia_forest_small_17_76728_36741.png,Google Satellite
karelia_forest_small_17_76729_36741,karelia_forest_small,17,76729,36741,"30.74249268,61.76532767,30.74523926,61.76662700",images/tiles/karelia_forest_small_17_76729_36741.png,Google Satellite
karelia_forest_small_17_76730_36741,karelia_forest_small,17,76730,36741,"30.74523926,61.76532767,30.74798584,61.76662700",images/tiles/karelia_forest_small_17_76730_36741.png,Google Satellite
karelia_forest_small_17_76731_36741,karelia_forest_small,17,76731,36741,"30.74798584,61.76532767,30.75073242,61.76662700",images/tiles/karelia_forest_small_17_76731_36741.png,Google Satellite
karelia_forest_small_17_76702_36742,karelia_forest_small,17,76702,36742,"30.66833496,61.76402828,30.67108154,61.76532767",images/tiles/karelia_forest_small_17_76702_36742.png,Google Satellite
karelia_forest_small_17_76703_36742,karelia_forest_small,17,76703,36742,"30.67108154,61.76402828,30.67382812,61.76532767",images/tiles/karelia_forest_small_17_76703_36742.png,Google Satellite
karelia_forest_small_17_76704_36742,karelia_forest_small,17,76704,36742,"30.67382812,61.76402828,30.67657471,61.76532767",images/tiles/karelia_forest_small_17_76704_36742.png,Google Satellite
karelia_forest_small_17_76705_36742,karelia_forest_small,17,76705,36742,"30.67657471,61.76402828,30.67932129,61.76532767",images/tiles/karelia_forest_small_17_76705_36742.png,Google Satellite
karelia_forest_small_17_76706_36742,karelia_forest_small,17,76706,36742,"30.67932129,61.76402828,30.68206787,61.76532767",images/tiles/karelia_forest_small_17_76706_36742.png,Google Satellite
karelia_forest_small_17_76707_36742,karelia_forest_small,17,76707,36742,"30.68206787,61.76402828,30.68481445,61.76532767",images/tiles/karelia_forest_small_17_76707_36742.png,Google Satellite
karelia_forest_small_17_76708_36742,karelia_forest_small,17,76708,36742,"30.68481445,61.76402828,30.68756104,61.76532767",images/tiles/karelia_forest_small_17_76708_36742.png,Google Satellite
karelia_forest_small_17_76709_36742,karelia_forest_small,17,76709,36742,"30.68756104,61.76402828,30.69030762,61.76532767",images/tiles/karelia_forest_small_17_76709_36742.png,Google Satellite
karelia_forest_small_17_76710_36742,karelia_forest_small,17,76710,36742,"30.69030762,61.76402828,30.69305420,61.76532767",images/tiles/karelia_forest_small_17_76710_36742.png,Google Satellite
karelia_forest_small_17_76711_36742,karelia_forest_small,17,76711,36742,"30.69305420,61.76402828,30.69580078,61.76532767",images/tiles/karelia_forest_small_17_76711_36742.png,Google Satellite
karelia_forest_small_17_76712_36742,karelia_forest_small,17,76712,36742,"30.69580078,61.76402828,30.69854736,61.76532767",images/tiles/karelia_forest_small_17_76712_36742.png,Google Satellite
karelia_forest_small_17_76713_36742,karelia_forest_small,17,76713,36742,"30.69854736,61.76402828,30.70129395,61.76532767",images/tiles/karelia_forest_small_17_76713_36742.png,Google Satellite
karelia_forest_small_17_76714_36742,karelia_forest_small,17,76714,36742,"30.70129395,61.76402828,30.70404053,61.76532767",images/tiles/karelia_forest_small_17_76714_36742.png,Google Satellite
karelia_forest_small_17_76715_36742,karelia_forest_small,17,76715,36742,"30.70404053,61.76402828,30.70678711,61.76532767",images/tiles/karelia_forest_small_17_76715_36742.png,Google Satellite
karelia_forest_small_17_76716_36742,karelia_forest_small,17,76716,36742,"30.70678711,61.76402828,30.70953369,61.76532767",images/tiles/karelia_forest_small_17_76716_36742.png,Google Satellite
karelia_forest_small_17_76717_36742,karelia_forest_small,17,76717,36742,"30.70953369,61.76402828,30.71228027,61.76532767",images/tiles/karelia_forest_small_17_76717_36742.png,Google Satellite
karelia_forest_small_17_76718_36742,karelia_forest_small,17,76718,36742,"30.71228027,61.76402828,30.71502686,61.76532767",images/tiles/karelia_forest_small_17_76718_36742.png,Google Satellite
karelia_forest_small_17_76719_36742,karelia_forest_small,17,76719,36742,"30.71502686,61.76402828,30.71777344,61.76532767",images/tiles/karelia_forest_small_17_76719_36742.png,Google Satellite
karelia_forest_small_17_76720_36742,karelia_forest_small,17,76720,36742,"30.71777344,61.76402828,30.72052002,61.76532767",images/tiles/karelia_forest_small_17_76720_36742.png,Google Satellite
karelia_forest_small_17_76721_36742,karelia_forest_small,17,76721,36742,"30.72052002,61.76402828,30.72326660,61.76532767",images/tiles/karelia_forest_small_17_76721_36742.png,Google Satellite
karelia_forest_small_17_76722_36742,karelia_forest_small,17,76722,36742,"30.72326660,61.76402828,30.72601318,61.76532767",images/tiles/karelia_forest_small_17_76722_36742.png,Google Satellite
karelia_forest_small_17_76723_36742,karelia_forest_small,17,76723,36742,"30.72601318,61.76402828,30.72875977,61.76532767",images/tiles/karelia_forest_small_17_76723_36742.png,Google Satellite
karelia_forest_small_17_76724_36742,karelia_forest_small,17,76724,36742,"30.72875977,61.76402828,30.73150635,61.76532767",images/tiles/karelia_forest_small_17_76724_36742.png,Google Satellite
karelia_forest_small_17_76725_36742,karelia_forest_small,17,76725,36742,"30.73150635,61.76402828,30.73425293,61.76532767",images/tiles/karelia_forest_small_17_76725_36742.png,Google Satellite
karelia_forest_small_17_76726_36742,karelia_forest_small,17,76726,36742,"30.73425293,61.76402828,30.73699951,61.76532767",images/tiles/karelia_forest_small_17_76726_36742.png,Google Satellite
karelia_forest_small_17_76727_36742,karelia_forest_small,17,76727,36742,"30.73699951,61.76402828,30.73974609,61.76532767",images/tiles/karelia_forest_small_17_76727_36742.png,Google Satellite
karelia_forest_small_17_76728_36742,karelia_forest_small,17,76728,36742,"30.73974609,61.76402828,30.74249268,61.76532767",images/tiles/karelia_forest_small_17_76728_36742.png,Google Satellite
karelia_forest_small_17_76729_36742,karelia_forest_small,17,76729,36742,"30.74249268,61.76402828,30.74523926,61.76532767",images/tiles/karelia_forest_small_17_76729_36742.png,Google Satellite
karelia_forest_small_17_76730_36742,karelia_forest_small,17,76730,36742,"30.74523926,61.76402828,30.74798584,61.76532767",images/tiles/karelia_forest_small_17_76730_36742.png,Google Satellite
karelia_forest_small_17_76731_36742,karelia_forest_small,17,76731,36742,"30.74798584,61.76402828,30.75073242,61.76532767",images/tiles/karelia_forest_small_17_76731_36742.png,Google Satellite
karelia_forest_small_17_76702_36743,karelia_forest_small,17,76702,36743,"30.66833496,61.76272883,30.67108154,61.76402828",images/tiles/karelia_forest_small_17_76702_36743.png,Google Satellite
karelia_forest_small_17_76703_36743,karelia_forest_small,17,76703,36743,"30.67108154,61.76272883,30.67382812,61.76402828",images/tiles/karelia_forest_small_17_76703_36743.png,Google Satellite
karelia_forest_small_17_76704_36743,karelia_forest_small,17,76704,36743,"30.67382812,61.76272883,30.67657471,61.76402828",images/tiles/karelia_forest_small_17_76704_36743.png,Google Satellite
karelia_forest_small_17_76705_36743,karelia_forest_small,17,76705,36743,"30.67657471,61.76272883,30.67932129,61.76402828",images/tiles/karelia_forest_small_17_76705_36743.png,Google Satellite
karelia_forest_small_17_76706_36743,karelia_forest_small,17,76706,36743,"30.67932129,61.76272883,30.68206787,61.76402828",images/tiles/karelia_forest_small_17_76706_36743.png,Google Satellite
karelia_forest_small_17_76707_36743,karelia_forest_small,17,76707,36743,"30.68206787,61.76272883,30.68481445,61.76402828",images/tiles/karelia_forest_small_17_76707_36743.png,Google Satellite
karelia_forest_small_17_76708_36743,karelia_forest_small,17,76708,36743,"30.68481445,61.76272883,30.68756104,61.76402828",images/tiles/karelia_forest_small_17_76708_36743.png,Google Satellite
karelia_forest_small_17_76709_36743,karelia_forest_small,17,76709,36743,"30.68756104,61.76272883,30.69030762,61.76402828",images/tiles/karelia_forest_small_17_76709_36743.png,Google Satellite
