patch_id,region_id,image_path,mask_path,non_background_ratio,classes_present,split
moscow_city_small_17_79219_40974,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40974.png,masks/patches_512/moscow_city_small_17_79219_40974.png,0.642372,"2,3,4",train
moscow_city_small_17_79229_40991,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40991.png,masks/patches_512/moscow_city_small_17_79229_40991.png,0.602077,"2,3,4",train
moscow_city_small_17_79230_40968,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40968.png,masks/patches_512/moscow_city_small_17_79230_40968.png,0.808693,"2,3,4",train
moscow_city_small_17_79238_40988,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40988.png,masks/patches_512/moscow_city_small_17_79238_40988.png,0.64035,"2,3,4",train
moscow_city_small_17_79228_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40986.png,masks/patches_512/moscow_city_small_17_79228_40986.png,0.850277,"2,3,4",train
moscow_city_small_17_79230_40980,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40980.png,masks/patches_512/moscow_city_small_17_79230_40980.png,0.617146,"2,3,4",train
moscow_city_small_17_79230_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40971.png,masks/patches_512/moscow_city_small_17_79230_40971.png,0.728661,"2,3,4",train
moscow_city_small_17_79228_40968,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40968.png,masks/patches_512/moscow_city_small_17_79228_40968.png,0.731281,"2,3,4",train
moscow_city_small_17_79226_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40970.png,masks/patches_512/moscow_city_small_17_79226_40970.png,0.760174,"2,3,4",train
moscow_city_small_17_79229_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40994.png,masks/patches_512/moscow_city_small_17_79229_40994.png,0.648487,"2,3,4",train
moscow_city_small_17_79226_40983,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40983.png,masks/patches_512/moscow_city_small_17_79226_40983.png,0.735695,"1,2,3,4",train
moscow_city_small_17_79221_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40977.png,masks/patches_512/moscow_city_small_17_79221_40977.png,0.757179,"2,3,4",train
moscow_city_small_17_79224_40980,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40980.png,masks/patches_512/moscow_city_small_17_79224_40980.png,0.721424,"2,3,4",train
moscow_city_small_17_79226_40975,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40975.png,masks/patches_512/moscow_city_small_17_79226_40975.png,0.674877,"2,3,4",train
moscow_city_small_17_79229_40984,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40984.png,masks/patches_512/moscow_city_small_17_79229_40984.png,0.755943,"1,2,3,4",train
moscow_city_small_17_79222_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79222_40986.png,masks/patches_512/moscow_city_small_17_79222_40986.png,0.636051,"2,3,4",train
moscow_city_small_17_79227_40988,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40988.png,masks/patches_512/moscow_city_small_17_79227_40988.png,0.700851,"2,3,4",train
moscow_city_small_17_79234_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40986.png,masks/patches_512/moscow_city_small_17_79234_40986.png,0.709774,"3,4",train
moscow_city_small_17_79233_40978,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40978.png,masks/patches_512/moscow_city_small_17_79233_40978.png,0.654327,"1,2,3,4",train
moscow_city_small_17_79221_40964,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40964.png,masks/patches_512/moscow_city_small_17_79221_40964.png,0.659466,"2,3,4",train
moscow_city_small_17_79235_40995,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40995.png,masks/patches_512/moscow_city_small_17_79235_40995.png,0.606022,"2,3,4",train
moscow_city_small_17_79232_40980,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40980.png,masks/patches_512/moscow_city_small_17_79232_40980.png,0.594872,"2,3,4",train
moscow_city_small_17_79226_40969,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40969.png,masks/patches_512/moscow_city_small_17_79226_40969.png,0.796013,"2,3,4",train
moscow_city_small_17_79236_40984,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40984.png,masks/patches_512/moscow_city_small_17_79236_40984.png,0.682674,"2,3,4",train
moscow_city_small_17_79229_40967,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40967.png,masks/patches_512/moscow_city_small_17_79229_40967.png,0.765949,"2,3,4",train
moscow_city_small_17_79233_40966,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40966.png,masks/patches_512/moscow_city_small_17_79233_40966.png,0.793209,"2,3,4",train
moscow_city_small_17_79229_40985,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40985.png,masks/patches_512/moscow_city_small_17_79229_40985.png,0.759945,"2,3,4",train
moscow_city_small_17_79224_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40982.png,masks/patches_512/moscow_city_small_17_79224_40982.png,0.748695,"2,3,4",train
moscow_city_small_17_79221_40975,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40975.png,masks/patches_512/moscow_city_small_17_79221_40975.png,0.69997,"2,3,4",train
moscow_city_small_17_79220_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40965.png,masks/patches_512/moscow_city_small_17_79220_40965.png,0.675262,"2,3,4",train
moscow_city_small_17_79226_40968,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40968.png,masks/patches_512/moscow_city_small_17_79226_40968.png,0.815708,"2,3,4",train
moscow_city_small_17_79226_40981,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40981.png,masks/patches_512/moscow_city_small_17_79226_40981.png,0.740845,"2,3,4",train
moscow_city_small_17_79233_40984,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40984.png,masks/patches_512/moscow_city_small_17_79233_40984.png,0.643867,"2,3,4",train
moscow_city_small_17_79219_40978,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40978.png,masks/patches_512/moscow_city_small_17_79219_40978.png,0.67276,"2,3,4",train
moscow_city_small_17_79229_40979,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40979.png,masks/patches_512/moscow_city_small_17_79229_40979.png,0.750614,"1,2,3,4",train
moscow_city_small_17_79226_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40994.png,masks/patches_512/moscow_city_small_17_79226_40994.png,0.594978,"2,3,4",train
moscow_city_small_17_79239_40975,moscow_city_small,images/patches_512/moscow_city_small_17_79239_40975.png,masks/patches_512/moscow_city_small_17_79239_40975.png,0.414112,"2,3,4",train
moscow_city_small_17_79230_40966,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40966.png,masks/patches_512/moscow_city_small_17_79230_40966.png,0.771751,"2,3,4",train
moscow_city_small_17_79231_40983,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40983.png,masks/patches_512/moscow_city_small_17_79231_40983.png,0.717182,"2,3,4",train
moscow_city_small_17_79219_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40965.png,masks/patches_512/moscow_city_small_17_79219_40965.png,0.643791,"2,3,4",train
moscow_city_small_17_79224_40981,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40981.png,masks/patches_512/moscow_city_small_17_79224_40981.png,0.762508,"2,3,4",train
moscow_city_small_17_79218_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40986.png,masks/patches_512/moscow_city_small_17_79218_40986.png,0.536686,"2,3,4",train
moscow_city_small_17_79221_40987,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40987.png,masks/patches_512/moscow_city_small_17_79221_40987.png,0.725998,"2,3,4",train
moscow_city_small_17_79230_40991,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40991.png,masks/patches_512/moscow_city_small_17_79230_40991.png,0.519295,"2,3,4",train
moscow_city_small_17_79231_40967,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40967.png,masks/patches_512/moscow_city_small_17_79231_40967.png,0.826187,"2,3,4",train
moscow_city_small_17_79230_40976,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40976.png,masks/patches_512/moscow_city_small_17_79230_40976.png,0.851505,"2,3,4",train
moscow_city_small_17_79230_40983,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40983.png,masks/patches_512/moscow_city_small_17_79230_40983.png,0.684212,"2,3,4",train
moscow_city_small_17_79234_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40972.png,masks/patches_512/moscow_city_small_17_79234_40972.png,0.70742,"2,3,4",train
moscow_city_small_17_79226_40992,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40992.png,masks/patches_512/moscow_city_small_17_79226_40992.png,0.596241,"2,3,4",train
moscow_city_small_17_79227_40975,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40975.png,masks/patches_512/moscow_city_small_17_79227_40975.png,0.711853,"2,3,4",train
moscow_city_small_17_79237_40990,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40990.png,masks/patches_512/moscow_city_small_17_79237_40990.png,0.624565,"2,3,4",train
moscow_city_small_17_79218_40966,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40966.png,masks/patches_512/moscow_city_small_17_79218_40966.png,0.578762,"2,3,4",train
moscow_city_small_17_79222_40983,moscow_city_small,images/patches_512/moscow_city_small_17_79222_40983.png,masks/patches_512/moscow_city_small_17_79222_40983.png,0.697685,"2,3,4",train
moscow_city_small_17_79230_40973,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40973.png,masks/patches_512/moscow_city_small_17_79230_40973.png,0.810413,"2,3,4",train
moscow_city_small_17_79225_40983,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40983.png,masks/patches_512/moscow_city_small_17_79225_40983.png,0.667561,"2,3,4",train
moscow_city_small_17_79234_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40977.png,masks/patches_512/moscow_city_small_17_79234_40977.png,0.783062,"1,2,3,4",train
moscow_city_small_17_79223_40988,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40988.png,masks/patches_512/moscow_city_small_17_79223_40988.png,0.834446,"1,2,3,4",train
moscow_city_small_17_79219_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40977.png,masks/patches_512/moscow_city_small_17_79219_40977.png,0.695595,"2,3,4",train
moscow_city_small_17_79239_40979,moscow_city_small,images/patches_512/moscow_city_small_17_79239_40979.png,masks/patches_512/moscow_city_small_17_79239_40979.png,0.693794,"1,3,4",train
moscow_city_small_17_79229_40987,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40987.png,masks/patches_512/moscow_city_small_17_79229_40987.png,0.599014,"2,3,4",train
moscow_city_small_17_79231_40966,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40966.png,masks/patches_512/moscow_city_small_17_79231_40966.png,0.762383,"2,3,4",train
moscow_city_small_17_79231_40965,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40965.png,masks/patches_512/moscow_city_small_17_79231_40965.png,0.744968,"2,3,4",train
moscow_city_small_17_79238_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40972.png,masks/patches_512/moscow_city_small_17_79238_40972.png,0.793526,"2,3,4",train
moscow_city_small_17_79232_40976,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40976.png,masks/patches_512/moscow_city_small_17_79232_40976.png,0.814453,"1,2,3,4",train
moscow_city_small_17_79232_40966,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40966.png,masks/patches_512/moscow_city_small_17_79232_40966.png,0.792046,"2,3,4",train
moscow_city_small_17_79224_40984,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40984.png,masks/patches_512/moscow_city_small_17_79224_40984.png,0.711803,"2,3,4",train
moscow_city_small_17_79225_40987,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40987.png,masks/patches_512/moscow_city_small_17_79225_40987.png,0.825939,"1,2,3,4",train
moscow_city_small_17_79233_40990,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40990.png,masks/patches_512/moscow_city_small_17_79233_40990.png,0.647175,"2,3,4",train
moscow_city_small_17_79228_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40971.png,masks/patches_512/moscow_city_small_17_79228_40971.png,0.745171,"2,3,4",train
moscow_city_small_17_79220_40991,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40991.png,masks/patches_512/moscow_city_small_17_79220_40991.png,0.684353,"2,3,4",train
moscow_city_small_17_79228_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40977.png,masks/patches_512/moscow_city_small_17_79228_40977.png,0.700008,"2,3,4",train
moscow_city_small_17_79232_40995,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40995.png,masks/patches_512/moscow_city_small_17_79232_40995.png,0.554306,"3,4",train
moscow_city_small_17_79238_40992,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40992.png,masks/patches_512/moscow_city_small_17_79238_40992.png,0.521141,"2,3,4",train
moscow_city_small_17_79224_40979,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40979.png,masks/patches_512/moscow_city_small_17_79224_40979.png,0.759895,"2,3,4",train
moscow_city_small_17_79236_40974,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40974.png,masks/patches_512/moscow_city_small_17_79236_40974.png,0.756573,"2,3,4",train
moscow_city_small_17_79237_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40970.png,masks/patches_512/moscow_city_small_17_79237_40970.png,0.754112,"2,3,4",train
moscow_city_small_17_79222_40981,moscow_city_small,images/patches_512/moscow_city_small_17_79222_40981.png,masks/patches_512/moscow_city_small_17_79222_40981.png,0.682789,"2,3,4",train
moscow_city_small_17_79230_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40972.png,masks/patches_512/moscow_city_small_17_79230_40972.png,0.749676,"2,3,4",train
moscow_city_small_17_79223_40968,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40968.png,masks/patches_512/moscow_city_small_17_79223_40968.png,0.760361,"2,3,4",train
moscow_city_small_17_79233_40991,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40991.png,masks/patches_512/moscow_city_small_17_79233_40991.png,0.569717,"2,3,4",train
moscow_city_small_17_79220_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40971.png,masks/patches_512/moscow_city_small_17_79220_40971.png,0.712925,"2,3,4",train
moscow_city_small_17_79234_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40982.png,masks/patches_512/moscow_city_small_17_79234_40982.png,0.695179,"2,3,4",train
moscow_city_small_17_79238_40983,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40983.png,masks/patches_512/moscow_city_small_17_79238_40983.png,0.608719,"2,3,4",train
moscow_city_small_17_79227_40993,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40993.png,masks/patches_512/moscow_city_small_17_79227_40993.png,0.47559,"2,3,4",train
moscow_city_small_17_79239_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79239_40972.png,masks/patches_512/moscow_city_small_17_79239_40972.png,0.565964,"2,3,4",train
moscow_city_small_17_79230_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40986.png,masks/patches_512/moscow_city_small_17_79230_40986.png,0.665245,"2,3,4",train
moscow_city_small_17_79222_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79222_40970.png,masks/patches_512/moscow_city_small_17_79222_40970.png,0.583694,"2,3,4",train
moscow_city_small_17_79225_40984,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40984.png,masks/patches_512/moscow_city_small_17_79225_40984.png,0.753784,"1,2,3,4",train
moscow_city_small_17_79229_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40982.png,masks/patches_512/moscow_city_small_17_79229_40982.png,0.573303,"1,2,3,4",train
moscow_city_small_17_79231_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40977.png,masks/patches_512/moscow_city_small_17_79231_40977.png,0.866364,"1,2,3,4",train
moscow_city_small_17_79225_40976,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40976.png,masks/patches_512/moscow_city_small_17_79225_40976.png,0.744202,"2,3,4",train
moscow_city_small_17_79222_40967,moscow_city_small,images/patches_512/moscow_city_small_17_79222_40967.png,masks/patches_512/moscow_city_small_17_79222_40967.png,0.798546,"2,3,4",train
moscow_city_small_17_79232_40975,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40975.png,masks/patches_512/moscow_city_small_17_79232_40975.png,0.692112,"2,3,4",train
moscow_city_small_17_79224_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40977.png,masks/patches_512/moscow_city_small_17_79224_40977.png,0.761055,"2,3,4",train
moscow_city_small_17_79239_40966,moscow_city_small,images/patches_512/moscow_city_small_17_79239_40966.png,masks/patches_512/moscow_city_small_17_79239_40966.png,0.541798,"2,3,4",train
moscow_city_small_17_79222_40982,moscow_city_small,images/patches_512/moscow_city_small_17_79222_40982.png,masks/patches_512/moscow_city_small_17_79222_40982.png,0.703411,"2,3,4",train
moscow_city_small_17_79226_40995,moscow_city_small,images/patches_512/moscow_city_small_17_79226_40995.png,masks/patches_512/moscow_city_small_17_79226_40995.png,0.548523,"2,3,4",train
moscow_city_small_17_79218_40985,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40985.png,masks/patches_512/moscow_city_small_17_79218_40985.png,0.667065,"2,3,4",train
moscow_city_small_17_79231_40976,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40976.png,masks/patches_512/moscow_city_small_17_79231_40976.png,0.76247,"1,2,3,4",train
moscow_city_small_17_79218_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40971.png,masks/patches_512/moscow_city_small_17_79218_40971.png,0.579945,"2,3,4",train
moscow_city_small_17_79228_40964,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40964.png,masks/patches_512/moscow_city_small_17_79228_40964.png,0.817425,"2,3,4",train
moscow_city_small_17_79219_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40972.png,masks/patches_512/moscow_city_small_17_79219_40972.png,0.585274,"2,3,4",train
moscow_city_small_17_79235_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40977.png,masks/patches_512/moscow_city_small_17_79235_40977.png,0.860966,"1,2,3,4",train
moscow_city_small_17_79218_40970,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40970.png,masks/patches_512/moscow_city_small_17_79218_40970.png,0.576557,"2,3,4",train
moscow_city_small_17_79235_40988,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40988.png,masks/patches_512/moscow_city_small_17_79235_40988.png,0.69503,"2,3,4",train
moscow_city_small_17_79230_40979,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40979.png,masks/patches_512/moscow_city_small_17_79230_40979.png,0.717293,"1,2,3,4",train
moscow_city_small_17_79235_40969,moscow_city_small,images/patches_512/moscow_city_small_17_79235_40969.png,masks/patches_512/moscow_city_small_17_79235_40969.png,0.726913,"2,3,4",train
moscow_city_small_17_79219_40985,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40985.png,masks/patches_512/moscow_city_small_17_79219_40985.png,0.682484,"2,3,4",train
moscow_city_small_17_79237_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40994.png,masks/patches_512/moscow_city_small_17_79237_40994.png,0.681095,"2,3,4",train
moscow_city_small_17_79225_40978,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40978.png,masks/patches_512/moscow_city_small_17_79225_40978.png,0.801064,"2,3,4",train
moscow_city_small_17_79239_40994,moscow_city_small,images/patches_512/moscow_city_small_17_79239_40994.png,masks/patches_512/moscow_city_small_17_79239_40994.png,0.430058,"2,3,4",train
moscow_city_small_17_79228_40975,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40975.png,masks/patches_512/moscow_city_small_17_79228_40975.png,0.712158,"2,3,4",train
moscow_city_small_17_79221_40976,moscow_city_small,images/patches_512/moscow_city_small_17_79221_40976.png,masks/patches_512/moscow_city_small_17_79221_40976.png,0.739887,"2,3,4",train
moscow_city_small_17_79223_40967,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40967.png,masks/patches_512/moscow_city_small_17_79223_40967.png,0.804623,"2,3,4",train
moscow_city_small_17_79225_40964,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40964.png,masks/patches_512/moscow_city_small_17_79225_40964.png,0.709164,"2,3,4",train
moscow_city_small_17_79234_40975,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40975.png,masks/patches_512/moscow_city_small_17_79234_40975.png,0.725002,"2,3,4",train
moscow_city_small_17_79232_40977,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40977.png,masks/patches_512/moscow_city_small_17_79232_40977.png,0.856174,"1,2,3,4",train
moscow_city_small_17_79238_40978,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40978.png,masks/patches_512/moscow_city_small_17_79238_40978.png,0.790401,"1,3,4",train
moscow_city_small_17_79239_40969,moscow_city_small,images/patches_512/moscow_city_small_17_79239_40969.png,masks/patches_512/moscow_city_small_17_79239_40969.png,0.592354,"2,3,4",train
moscow_city_small_17_79219_40968,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40968.png,masks/patches_512/moscow_city_small_17_79219_40968.png,0.600338,"2,3,4",train
moscow_city_small_17_79239_40989,moscow_city_small,images/patches_512/moscow_city_small_17_79239_40989.png,masks/patches_512/moscow_city_small_17_79239_40989.png,0.632507,"2,3,4",train
moscow_city_small_17_79220_40974,moscow_city_small,images/patches_512/moscow_city_small_17_79220_40974.png,masks/patches_512/moscow_city_small_17_79220_40974.png,0.685196,"2,3,4",train
moscow_city_small_17_79231_40984,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40984.png,masks/patches_512/moscow_city_small_17_79231_40984.png,0.734188,"2,3,4",train
moscow_city_small_17_79238_40990,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40990.png,masks/patches_512/moscow_city_small_17_79238_40990.png,0.626785,"2,3,4",train
moscow_city_small_17_79229_40986,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40986.png,masks/patches_512/moscow_city_small_17_79229_40986.png,0.688141,"2,3,4",train
moscow_city_small_17_79224_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79224_40971.png,masks/patches_512/moscow_city_small_17_79224_40971.png,0.762115,"2,3,4",train
moscow_city_small_17_79234_40976,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40976.png,masks/patches_512/moscow_city_small_17_79234_40976.png,0.755856,"1,2,3,4",train
moscow_city_small_17_79237_40964,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40964.png,masks/patches_512/moscow_city_small_17_79237_40964.png,0.780231,"2,3,4",train
moscow_city_small_17_79234_40990,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40990.png,masks/patches_512/moscow_city_small_17_79234_40990.png,0.625248,"2,3,4",train
moscow_city_small_17_79233_40983,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40983.png,masks/patches_512/moscow_city_small_17_79233_40983.png,0.647846,"2,3,4",train
moscow_city_small_17_79230_40974,moscow_city_small,images/patches_512/moscow_city_small_17_79230_40974.png,masks/patches_512/moscow_city_small_17_79230_40974.png,0.825592,"2,3,4",train
moscow_city_small_17_79218_40983,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40983.png,masks/patches_512/moscow_city_small_17_79218_40983.png,0.561707,"2,3,4",train
moscow_city_small_17_79225_40971,moscow_city_small,images/patches_512/moscow_city_small_17_79225_40971.png,masks/patches_512/moscow_city_small_17_79225_40971.png,0.83733,"2,3,4",train
moscow_city_small_17_79238_40991,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40991.png,masks/patches_512/moscow_city_small_17_79238_40991.png,0.520569,"2,3,4",train
moscow_city_small_17_79232_40978,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40978.png,masks/patches_512/moscow_city_small_17_79232_40978.png,0.740139,"1,2,3,4",train
moscow_city_small_17_79232_40981,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40981.png,masks/patches_512/moscow_city_small_17_79232_40981.png,0.707806,"2,3,4",train
moscow_city_small_17_79233_40975,moscow_city_small,images/patches_512/moscow_city_small_17_79233_40975.png,masks/patches_512/moscow_city_small_17_79233_40975.png,0.67841,"2,3,4",train
moscow_city_small_17_79229_40995,moscow_city_small,images/patches_512/moscow_city_small_17_79229_40995.png,masks/patches_512/moscow_city_small_17_79229_40995.png,0.585644,"2,3,4",train
moscow_city_small_17_79232_40973,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40973.png,masks/patches_512/moscow_city_small_17_79232_40973.png,0.718792,"2,3,4",train
moscow_city_small_17_79218_40981,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40981.png,masks/patches_512/moscow_city_small_17_79218_40981.png,0.48616,"3,4",train
moscow_city_small_17_79227_40991,moscow_city_small,images/patches_512/moscow_city_small_17_79227_40991.png,masks/patches_512/moscow_city_small_17_79227_40991.png,0.633308,"2,3,4",train
moscow_city_small_17_79219_40991,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40991.png,masks/patches_512/moscow_city_small_17_79219_40991.png,0.608986,"2,3,4",train
moscow_city_small_17_79239_40993,moscow_city_small,images/patches_512/moscow_city_small_17_79239_40993.png,masks/patches_512/moscow_city_small_17_79239_40993.png,0.433002,"2,3,4",train
moscow_city_small_17_79234_40974,moscow_city_small,images/patches_512/moscow_city_small_17_79234_40974.png,masks/patches_512/moscow_city_small_17_79234_40974.png,0.827873,"2,3,4",train
moscow_city_small_17_79236_40988,moscow_city_small,images/patches_512/moscow_city_small_17_79236_40988.png,masks/patches_512/moscow_city_small_17_79236_40988.png,0.600533,"2,3,4",train
moscow_city_small_17_79223_40964,moscow_city_small,images/patches_512/moscow_city_small_17_79223_40964.png,masks/patches_512/moscow_city_small_17_79223_40964.png,0.713165,"2,3,4",train
moscow_city_small_17_79232_40968,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40968.png,masks/patches_512/moscow_city_small_17_79232_40968.png,0.818729,"2,3,4",train
moscow_city_small_17_79231_40975,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40975.png,masks/patches_512/moscow_city_small_17_79231_40975.png,0.644863,"2,3,4",train
moscow_city_small_17_79237_40989,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40989.png,masks/patches_512/moscow_city_small_17_79237_40989.png,0.629265,"2,3,4",train
moscow_city_small_17_79238_40975,moscow_city_small,images/patches_512/moscow_city_small_17_79238_40975.png,masks/patches_512/moscow_city_small_17_79238_40975.png,0.585461,"2,3,4",train
moscow_city_small_17_79237_40981,moscow_city_small,images/patches_512/moscow_city_small_17_79237_40981.png,masks/patches_512/moscow_city_small_17_79237_40981.png,0.628948,"2,3,4",train
moscow_city_small_17_79231_40972,moscow_city_small,images/patches_512/moscow_city_small_17_79231_40972.png,masks/patches_512/moscow_city_small_17_79231_40972.png,0.731411,"2,3,4",train
moscow_city_small_17_79218_40990,moscow_city_small,images/patches_512/moscow_city_small_17_79218_40990.png,masks/patches_512/moscow_city_small_17_79218_40990.png,0.674702,"2,3,4",train
moscow_city_small_17_79219_40990,moscow_city_small,images/patches_512/moscow_city_small_17_79219_40990.png,masks/patches_512/moscow_city_small_17_79219_40990.png,0.64949,"2,3,4",train
moscow_city_small_17_79232_40990,moscow_city_small,images/patches_512/moscow_city_small_17_79232_40990.png,masks/patches_512/moscow_city_small_17_79232_40990.png,0.617584,"2,3,4",train
moscow_city_small_17_79228_40973,moscow_city_small,images/patches_512/moscow_city_small_17_79228_40973.png,masks/patches_512/moscow_city_small_17_79228_40973.png,0.807728,"2,3,4",train
